,charge,label
91128,1.0100098,Std. + 30% CO2
91129,12.847981,Std. + 30% CO2
91130,2.352295,Std. + 30% CO2
91131,1.0176324,Std. + 30% CO2
91132,26.937338,Std. + 30% CO2
91133,5.1801486,Std. + 30% CO2
91134,3.3573675,Std. + 30% CO2
91135,1.70421,Std. + 30% CO2
91136,0.80946183,Std. + 30% CO2
91137,2.6145833,Std. + 30% CO2
91138,0.89208984,Std. + 30% CO2
91139,0.63411456,Std. + 30% CO2
91140,0.7378743,Std. + 30% CO2
91141,1.3162978,Std. + 30% CO2
91142,12.7097435,Std. + 30% CO2
91143,1.1988932,Std. + 30% CO2
91144,2.8093805,Std. + 30% CO2
91145,1.5273166,Std. + 30% CO2
91146,1.3338759,Std. + 30% CO2
91147,0.73063153,Std. + 30% CO2
91148,2.6974013,Std. + 30% CO2
91149,0.9674208,Std. + 30% CO2
91150,3.1529405,Std. + 30% CO2
91151,3.5005968,Std. + 30% CO2
91152,5.7898493,Std. + 30% CO2
91153,1.031901,Std. + 30% CO2
91154,1.3826768,Std. + 30% CO2
91155,2.1863606,Std. + 30% CO2
91156,1.2829318,Std. + 30% CO2
91157,1.2843424,Std. + 30% CO2
91158,5.134413,Std. + 30% CO2
91159,12.445855,Std. + 30% CO2
91160,8.031928,Std. + 30% CO2
91161,6.0796714,Std. + 30% CO2
91162,0.8986003,Std. + 30% CO2
91163,2.1892903,Std. + 30% CO2
91164,1.8059896,Std. + 30% CO2
91165,42.989204,Std. + 30% CO2
91166,1.680881,Std. + 30% CO2
91167,0.9431966,Std. + 30% CO2
91168,0.70895725,Std. + 30% CO2
91169,1.2588975,Std. + 30% CO2
91170,1.1077745,Std. + 30% CO2
91171,0.6510417,Std. + 30% CO2
91172,62.540554,Std. + 30% CO2
91173,2.476888,Std. + 30% CO2
91174,0.9737956,Std. + 30% CO2
91175,4.2805176,Std. + 30% CO2
91176,2.1787653,Std. + 30% CO2
91177,0.4032118,Std. + 30% CO2
91178,3.6502008,Std. + 30% CO2
91179,2.7915583,Std. + 30% CO2
91180,32.29712,Std. + 30% CO2
91181,1.9482422,Std. + 30% CO2
91182,0.5935872,Std. + 30% CO2
91183,0.7656521,Std. + 30% CO2
91184,1.1185981,Std. + 30% CO2
91185,5.93476,Std. + 30% CO2
91186,0.61067706,Std. + 30% CO2
91187,2.402181,Std. + 30% CO2
91188,1.4173177,Std. + 30% CO2
91189,64.28969,Std. + 30% CO2
91190,1.2642686,Std. + 30% CO2
91191,3.7054036,Std. + 30% CO2
91192,9.0459795,Std. + 30% CO2
91193,0.19938152,Std. + 30% CO2
91194,3.4463975,Std. + 30% CO2
91195,1.4957411,Std. + 30% CO2
91196,0.9480794,Std. + 30% CO2
91197,5.8383245,Std. + 30% CO2
91198,3.7752278,Std. + 30% CO2
91199,1.364285,Std. + 30% CO2
91200,0.86653644,Std. + 30% CO2
91201,1.1959635,Std. + 30% CO2
91202,2.649197,Std. + 30% CO2
91203,3.6102703,Std. + 30% CO2
91204,3.0104167,Std. + 30% CO2
91205,2.845242,Std. + 30% CO2
91206,0.932156,Std. + 30% CO2
91207,0.8795573,Std. + 30% CO2
91208,1.8144531,Std. + 30% CO2
91209,0.9812012,Std. + 30% CO2
91210,1.1728516,Std. + 30% CO2
91211,19.747585,Std. + 30% CO2
91212,0.7849392,Std. + 30% CO2
91213,0.86583114,Std. + 30% CO2
91214,2.2402344,Std. + 30% CO2
91215,3.5639105,Std. + 30% CO2
91216,0.9708116,Std. + 30% CO2
91217,35.994682,Std. + 30% CO2
91218,1.0756294,Std. + 30% CO2
91219,1.088813,Std. + 30% CO2
91220,3.9002821,Std. + 30% CO2
91221,3.5236816,Std. + 30% CO2
91222,0.8373481,Std. + 30% CO2
91223,0.51432294,Std. + 30% CO2
91224,0.9172092,Std. + 30% CO2
91225,0.2762858,Std. + 30% CO2
91226,193.22803,Std. + 30% CO2
91227,1.0426704,Std. + 30% CO2
91228,125.176704,Std. + 30% CO2
91229,4.123264,Std. + 30% CO2
91230,1.1851128,Std. + 30% CO2
91231,2.0141602,Std. + 30% CO2
91232,0.59847003,Std. + 30% CO2
91233,2.8937716,Std. + 30% CO2
91234,0.36610243,Std. + 30% CO2
91235,2.9664984,Std. + 30% CO2
91236,3.5476346,Std. + 30% CO2
91237,1.5477973,Std. + 30% CO2
91238,2.9769964,Std. + 30% CO2
91239,1.3987359,Std. + 30% CO2
91240,1.4035916,Std. + 30% CO2
91241,2.3564725,Std. + 30% CO2
91242,2.632704,Std. + 30% CO2
91243,2.0193143,Std. + 30% CO2
91244,4.4830728,Std. + 30% CO2
91245,1.3105469,Std. + 30% CO2
91246,0.50130206,Std. + 30% CO2
91247,5.3589683,Std. + 30% CO2
91248,0.5556912,Std. + 30% CO2
91249,1.5379232,Std. + 30% CO2
91250,2.2778864,Std. + 30% CO2
91251,5.3321667,Std. + 30% CO2
91252,0.80740017,Std. + 30% CO2
91253,0.8277452,Std. + 30% CO2
91254,0.6262207,Std. + 30% CO2
91255,31.444824,Std. + 30% CO2
91256,3.7637804,Std. + 30% CO2
91257,0.40559897,Std. + 30% CO2
91258,3.6651747,Std. + 30% CO2
91259,0.7443034,Std. + 30% CO2
91260,1.2901475,Std. + 30% CO2
91261,10.502956,Std. + 30% CO2
91262,0.6781684,Std. + 30% CO2
91263,2.5448134,Std. + 30% CO2
91264,1.0992568,Std. + 30% CO2
91265,3.4008517,Std. + 30% CO2
91266,1.105957,Std. + 30% CO2
91267,1.049669,Std. + 30% CO2
91268,1.44713,Std. + 30% CO2
91269,2.1593425,Std. + 30% CO2
91270,0.85807294,Std. + 30% CO2
91271,1.2712674,Std. + 30% CO2
91272,1.877767,Std. + 30% CO2
91273,2.1152072,Std. + 30% CO2
91274,3.5142145,Std. + 30% CO2
91275,1.0307889,Std. + 30% CO2
91276,2.37264,Std. + 30% CO2
91277,0.45030382,Std. + 30% CO2
91278,0.7220052,Std. + 30% CO2
91279,3.3148057,Std. + 30% CO2
91280,0.39637586,Std. + 30% CO2
91281,1.6858724,Std. + 30% CO2
91282,3.3759222,Std. + 30% CO2
91283,1.5104166,Std. + 30% CO2
91284,1.6556803,Std. + 30% CO2
91285,1.304145,Std. + 30% CO2
91286,0.81656903,Std. + 30% CO2
91287,3.7630208,Std. + 30% CO2
91288,2.1667209,Std. + 30% CO2
91289,1.1024576,Std. + 30% CO2
91290,0.67125106,Std. + 30% CO2
91291,42.172363,Std. + 30% CO2
91292,2.9301758,Std. + 30% CO2
91293,3.7325847,Std. + 30% CO2
91294,1.0830078,Std. + 30% CO2
91295,4.8765736,Std. + 30% CO2
91296,0.55528426,Std. + 30% CO2
91297,0.8590495,Std. + 30% CO2
91298,1.2370063,Std. + 30% CO2
91299,1.1140409,Std. + 30% CO2
91300,0.40692818,Std. + 30% CO2
91301,0.9352485,Std. + 30% CO2
91302,4.664198,Std. + 30% CO2
91303,1.0368652,Std. + 30% CO2
91304,0.6088596,Std. + 30% CO2
91305,4.553277,Std. + 30% CO2
91306,0.9951714,Std. + 30% CO2
91307,0.7371419,Std. + 30% CO2
91308,3.3793132,Std. + 30% CO2
91309,1.0166016,Std. + 30% CO2
91310,0.68619794,Std. + 30% CO2
91311,5.147054,Std. + 30% CO2
91312,4.0983615,Std. + 30% CO2
91313,0.5394423,Std. + 30% CO2
91314,0.83458114,Std. + 30% CO2
91315,3.1674805,Std. + 30% CO2
91316,3.1022136,Std. + 30% CO2
91317,1.4853516,Std. + 30% CO2
91318,325.7169,Std. + 30% CO2
91319,1.105089,Std. + 30% CO2
91320,0.59855145,Std. + 30% CO2
91321,0.81206596,Std. + 30% CO2
91322,2.5095215,Std. + 30% CO2
91323,0.4874132,Std. + 30% CO2
91324,3.0676813,Std. + 30% CO2
91325,6.378065,Std. + 30% CO2
91326,0.41910806,Std. + 30% CO2
91327,1.0348307,Std. + 30% CO2
91328,0.57421875,Std. + 30% CO2
91329,3.0027668,Std. + 30% CO2
91330,0.7935384,Std. + 30% CO2
91331,1.2289497,Std. + 30% CO2
91332,2.1582031,Std. + 30% CO2
91333,3.7975261,Std. + 30% CO2
91334,1.4162598,Std. + 30% CO2
91335,0.8795573,Std. + 30% CO2
91336,3.2838542,Std. + 30% CO2
91337,5.563097,Std. + 30% CO2
91338,1.9373915,Std. + 30% CO2
91339,0.97436523,Std. + 30% CO2
91340,1.2167697,Std. + 30% CO2
91341,1.1046007,Std. + 30% CO2
91342,2.6301541,Std. + 30% CO2
91343,2.5706923,Std. + 30% CO2
91344,1.0458713,Std. + 30% CO2
91345,1.1576064,Std. + 30% CO2
91346,1.9111056,Std. + 30% CO2
91347,18.822563,Std. + 30% CO2
91348,0.5678711,Std. + 30% CO2
91349,1.124349,Std. + 30% CO2
91350,0.4188368,Std. + 30% CO2
91351,10.853353,Std. + 30% CO2
91352,0.60180664,Std. + 30% CO2
91353,0.804362,Std. + 30% CO2
91354,9.153835,Std. + 30% CO2
91355,3.6503906,Std. + 30% CO2
91356,0.49587673,Std. + 30% CO2
91357,0.7055664,Std. + 30% CO2
91358,83.67006,Std. + 30% CO2
91359,0.654107,Std. + 30% CO2
91360,2.416504,Std. + 30% CO2
91361,0.71991646,Std. + 30% CO2
91362,1.1467828,Std. + 30% CO2
91363,4.7935114,Std. + 30% CO2
91364,39.22548,Std. + 30% CO2
91365,0.9202474,Std. + 30% CO2
91366,0.6542969,Std. + 30% CO2
91367,1.3597006,Std. + 30% CO2
91368,0.4517958,Std. + 30% CO2
91369,1.1188965,Std. + 30% CO2
91370,1.0122885,Std. + 30% CO2
91371,0.5904134,Std. + 30% CO2
91372,2.0154893,Std. + 30% CO2
91373,1.9969618,Std. + 30% CO2
91374,41.778214,Std. + 30% CO2
91375,0.3748915,Std. + 30% CO2
91376,2.3168945,Std. + 30% CO2
91377,3.099528,Std. + 30% CO2
91378,1.2632378,Std. + 30% CO2
91379,2.2171223,Std. + 30% CO2
91380,5.1202526,Std. + 30% CO2
91381,41.83415,Std. + 30% CO2
91382,2.2060003,Std. + 30% CO2
91383,2.3524034,Std. + 30% CO2
91384,1.0662706,Std. + 30% CO2
91385,1.1735297,Std. + 30% CO2
91386,0.8354492,Std. + 30% CO2
91387,1.1113281,Std. + 30% CO2
91388,0.945855,Std. + 30% CO2
91389,2.2945693,Std. + 30% CO2
91390,0.7840169,Std. + 30% CO2
91391,186.81403,Std. + 30% CO2
91392,1.0761719,Std. + 30% CO2
91393,2.4315321,Std. + 30% CO2
91394,4.2079263,Std. + 30% CO2
91395,0.8014323,Std. + 30% CO2
91396,2.508789,Std. + 30% CO2
91397,6.2506237,Std. + 30% CO2
91398,38.046005,Std. + 30% CO2
91399,0.39398873,Std. + 30% CO2
91400,1.2957628,Std. + 30% CO2
91401,0.53059894,Std. + 30% CO2
91402,0.71554905,Std. + 30% CO2
91403,1.8999295,Std. + 30% CO2
91404,1.9973416,Std. + 30% CO2
91405,5.3417697,Std. + 30% CO2
91406,0.975179,Std. + 30% CO2
91407,2.2111545,Std. + 30% CO2
91408,2.8368056,Std. + 30% CO2
91409,2.987169,Std. + 30% CO2
91410,1.2813585,Std. + 30% CO2
91411,3.0047472,Std. + 30% CO2
91412,5.0136175,Std. + 30% CO2
91413,0.6720649,Std. + 30% CO2
91414,0.64664716,Std. + 30% CO2
91415,1.7477756,Std. + 30% CO2
91416,1.695421,Std. + 30% CO2
91417,1.343126,Std. + 30% CO2
91418,1.002767,Std. + 30% CO2
91419,2.674452,Std. + 30% CO2
91420,1.9677734,Std. + 30% CO2
91421,1.4962837,Std. + 30% CO2
91422,1.1423612,Std. + 30% CO2
91423,3.120931,Std. + 30% CO2
91424,1.5126953,Std. + 30% CO2
91425,0.89708114,Std. + 30% CO2
91426,3.5219455,Std. + 30% CO2
91427,3.094835,Std. + 30% CO2
91428,1.974528,Std. + 30% CO2
91429,0.78027344,Std. + 30% CO2
91430,1.1148546,Std. + 30% CO2
91431,1.2578125,Std. + 30% CO2
91432,2.3297796,Std. + 30% CO2
91433,1.1466471,Std. + 30% CO2
91434,12.875135,Std. + 30% CO2
91435,1.0532498,Std. + 30% CO2
91436,0.5460612,Std. + 30% CO2
91437,0.47672525,Std. + 30% CO2
91438,1.2629123,Std. + 30% CO2
91439,2.6550565,Std. + 30% CO2
91440,1.579617,Std. + 30% CO2
91441,2.3811848,Std. + 30% CO2
91442,0.8071289,Std. + 30% CO2
91443,10.618164,Std. + 30% CO2
91444,1.3790147,Std. + 30% CO2
91445,3.0886774,Std. + 30% CO2
91446,3.25982,Std. + 30% CO2
91447,0.96099174,Std. + 30% CO2
91448,1.1994901,Std. + 30% CO2
91449,0.5843099,Std. + 30% CO2
91450,2.680881,Std. + 30% CO2
91451,1.3675673,Std. + 30% CO2
91452,0.9021267,Std. + 30% CO2
91453,1.3479004,Std. + 30% CO2
91454,3.3131511,Std. + 30% CO2
91455,2.8469238,Std. + 30% CO2
91456,4.146322,Std. + 30% CO2
91457,0.39268664,Std. + 30% CO2
91458,0.83496094,Std. + 30% CO2
91459,1.5641276,Std. + 30% CO2
91460,0.9499783,Std. + 30% CO2
91461,0.8333333,Std. + 30% CO2
91462,2.0132108,Std. + 30% CO2
91463,0.48882377,Std. + 30% CO2
91464,0.64249676,Std. + 30% CO2
91465,0.71278214,Std. + 30% CO2
91466,10.681776,Std. + 30% CO2
91467,0.2862142,Std. + 30% CO2
91468,1.6578776,Std. + 30% CO2
91469,0.75309247,Std. + 30% CO2
91470,0.67003036,Std. + 30% CO2
91471,2.0756564,Std. + 30% CO2
91472,1.3332791,Std. + 30% CO2
91473,4.899631,Std. + 30% CO2
91474,8.760498,Std. + 30% CO2
91475,2.7499187,Std. + 30% CO2
91476,0.9499783,Std. + 30% CO2
91477,6.0849338,Std. + 30% CO2
91478,0.64485675,Std. + 30% CO2
91479,4.638075,Std. + 30% CO2
91480,0.79207355,Std. + 30% CO2
91481,1.5960829,Std. + 30% CO2
91482,0.7680664,Std. + 30% CO2
91483,1.3198242,Std. + 30% CO2
91484,3.168457,Std. + 30% CO2
91485,3.0097928,Std. + 30% CO2
91486,0.8629286,Std. + 30% CO2
91487,2.8556044,Std. + 30% CO2
91488,2.268365,Std. + 30% CO2
91489,0.71875,Std. + 30% CO2
91490,0.47200522,Std. + 30% CO2
91491,2.5273438,Std. + 30% CO2
91492,1.5639106,Std. + 30% CO2
91493,48.04229,Std. + 30% CO2
91494,1.1054416,Std. + 30% CO2
91495,54.96186,Std. + 30% CO2
91496,1.0001899,Std. + 30% CO2
91497,0.59437394,Std. + 30% CO2
91498,4.833225,Std. + 30% CO2
91499,2.9570856,Std. + 30% CO2
91500,1.8404677,Std. + 30% CO2
91501,1.616645,Std. + 30% CO2
91502,3.6180284,Std. + 30% CO2
91503,44.48633,Std. + 30% CO2
91504,3.8147244,Std. + 30% CO2
91505,1.4711914,Std. + 30% CO2
91506,1.4805772,Std. + 30% CO2
91507,3.5608995,Std. + 30% CO2
91508,4.769043,Std. + 30% CO2
91509,0.9791667,Std. + 30% CO2
91510,4.288439,Std. + 30% CO2
91511,0.91031903,Std. + 30% CO2
91512,0.46842447,Std. + 30% CO2
91513,1.4785699,Std. + 30% CO2
91514,3.4863825,Std. + 30% CO2
91515,1.0525717,Std. + 30% CO2
91516,1.0231119,Std. + 30% CO2
91517,0.8899468,Std. + 30% CO2
91518,1.2461209,Std. + 30% CO2
91519,0.55981445,Std. + 30% CO2
91520,3.2102323,Std. + 30% CO2
91521,0.83517796,Std. + 30% CO2
91522,3.287028,Std. + 30% CO2
91523,3.292372,Std. + 30% CO2
91524,1.7929416,Std. + 30% CO2
91525,0.72558594,Std. + 30% CO2
91526,2.0706923,Std. + 30% CO2
91527,2.3690863,Std. + 30% CO2
91528,5.2783203,Std. + 30% CO2
91529,1.069146,Std. + 30% CO2
91530,0.5953776,Std. + 30% CO2
91531,0.66764325,Std. + 30% CO2
91532,0.70426434,Std. + 30% CO2
91533,2.2976887,Std. + 30% CO2
91534,0.29923502,Std. + 30% CO2
91535,1.2518717,Std. + 30% CO2
91536,0.9666612,Std. + 30% CO2
91537,0.625,Std. + 30% CO2
91538,3.8185763,Std. + 30% CO2
91539,1.1276041,Std. + 30% CO2
91540,39.278427,Std. + 30% CO2
91541,1.2259115,Std. + 30% CO2
91542,1.1503906,Std. + 30% CO2
91543,2.1585286,Std. + 30% CO2
91544,1.2395834,Std. + 30% CO2
91545,4.659912,Std. + 30% CO2
91546,0.81966144,Std. + 30% CO2
91547,44.26191,Std. + 30% CO2
91548,5.8004017,Std. + 30% CO2
91549,8.072673,Std. + 30% CO2
91550,0.9248589,Std. + 30% CO2
91551,0.5289714,Std. + 30% CO2
91552,1.1892632,Std. + 30% CO2
91553,1.8235677,Std. + 30% CO2
91554,0.58984375,Std. + 30% CO2
91555,1.3015409,Std. + 30% CO2
91556,1.5371094,Std. + 30% CO2
91557,1.5206163,Std. + 30% CO2
91558,1.0165201,Std. + 30% CO2
91559,3.7490778,Std. + 30% CO2
91560,0.67903644,Std. + 30% CO2
91561,0.86295575,Std. + 30% CO2
91562,3.4707303,Std. + 30% CO2
91563,2.1589627,Std. + 30% CO2
91564,68.12866,Std. + 30% CO2
91565,1.5559896,Std. + 30% CO2
91566,0.9875488,Std. + 30% CO2
91567,0.9708659,Std. + 30% CO2
91568,0.9523112,Std. + 30% CO2
91569,0.5554199,Std. + 30% CO2
91570,1.2825521,Std. + 30% CO2
91571,0.8611382,Std. + 30% CO2
91572,4.85593,Std. + 30% CO2
91573,3.6583116,Std. + 30% CO2
91574,1.5583496,Std. + 30% CO2
91575,2.1882052,Std. + 30% CO2
91576,0.76220703,Std. + 30% CO2
91577,0.39876303,Std. + 30% CO2
91578,3.6602106,Std. + 30% CO2
91579,3.5166016,Std. + 30% CO2
91580,6.902127,Std. + 30% CO2
91581,1.3492296,Std. + 30% CO2
91582,1.2179904,Std. + 30% CO2
91583,0.8399794,Std. + 30% CO2
91584,0.7718099,Std. + 30% CO2
91585,0.5609809,Std. + 30% CO2
91586,0.9018012,Std. + 30% CO2
91587,0.8489583,Std. + 30% CO2
91588,0.9589844,Std. + 30% CO2
91589,5.6066895,Std. + 30% CO2
91590,3.398763,Std. + 30% CO2
91591,0.74905056,Std. + 30% CO2
91592,2.4347332,Std. + 30% CO2
91593,0.8883464,Std. + 30% CO2
91594,6.1452093,Std. + 30% CO2
91595,1.9113498,Std. + 30% CO2
91596,0.6105686,Std. + 30% CO2
91597,1.0129123,Std. + 30% CO2
91598,4.2569175,Std. + 30% CO2
91599,1.9197592,Std. + 30% CO2
91600,0.30135092,Std. + 30% CO2
91601,45.892227,Std. + 30% CO2
91602,15.9753685,Std. + 30% CO2
91603,1.6465929,Std. + 30% CO2
91604,0.78776044,Std. + 30% CO2
91605,3.5018718,Std. + 30% CO2
91606,0.35050455,Std. + 30% CO2
91607,0.94262695,Std. + 30% CO2
91608,1.3361545,Std. + 30% CO2
91609,1.4172363,Std. + 30% CO2
91610,0.46251085,Std. + 30% CO2
91611,0.96400285,Std. + 30% CO2
91612,0.6102159,Std. + 30% CO2
91613,8.276585,Std. + 30% CO2
91614,2.1085613,Std. + 30% CO2
91615,3.2414007,Std. + 30% CO2
91616,1.3226454,Std. + 30% CO2
91617,0.8372667,Std. + 30% CO2
91618,1.933214,Std. + 30% CO2
91619,1.0738119,Std. + 30% CO2
91620,0.8639052,Std. + 30% CO2
91621,2.075575,Std. + 30% CO2
91622,2.7019587,Std. + 30% CO2
91623,6.450819,Std. + 30% CO2
91624,1.0609267,Std. + 30% CO2
91625,6.6196833,Std. + 30% CO2
91626,1.1314833,Std. + 30% CO2
91627,0.4049479,Std. + 30% CO2
91628,1.427002,Std. + 30% CO2
91629,2.364909,Std. + 30% CO2
91630,2.4495714,Std. + 30% CO2
91631,2.805203,Std. + 30% CO2
91632,0.8413086,Std. + 30% CO2
91633,3.057997,Std. + 30% CO2
91634,2.8585613,Std. + 30% CO2
91635,1.8326823,Std. + 30% CO2
91636,0.9046224,Std. + 30% CO2
91637,0.8123372,Std. + 30% CO2
91638,3.4715168,Std. + 30% CO2
91639,0.92336696,Std. + 30% CO2
91640,3.4081488,Std. + 30% CO2
91641,1.0087891,Std. + 30% CO2
91642,3.8608942,Std. + 30% CO2
91643,0.68098956,Std. + 30% CO2
91644,1.9760742,Std. + 30% CO2
91645,1.0735677,Std. + 30% CO2
91646,1.093126,Std. + 30% CO2
91647,28.947266,Std. + 30% CO2
91648,0.36132812,Std. + 30% CO2
91649,2.3348253,Std. + 30% CO2
91650,0.8022461,Std. + 30% CO2
91651,1.5626357,Std. + 30% CO2
91652,1.3485514,Std. + 30% CO2
91653,2.024007,Std. + 30% CO2
91654,1.8934462,Std. + 30% CO2
91655,2.4252117,Std. + 30% CO2
91656,3.2454426,Std. + 30% CO2
91657,0.5652669,Std. + 30% CO2
91658,15.047418,Std. + 30% CO2
91659,44.374893,Std. + 30% CO2
91660,2.8977594,Std. + 30% CO2
91661,0.75146484,Std. + 30% CO2
91662,1.1091851,Std. + 30% CO2
91663,0.7882487,Std. + 30% CO2
91664,0.992513,Std. + 30% CO2
91665,4.522054,Std. + 30% CO2
91666,1.2941623,Std. + 30% CO2
91667,2.9055176,Std. + 30% CO2
91668,0.65625,Std. + 30% CO2
91669,0.92594403,Std. + 30% CO2
91670,5.232476,Std. + 30% CO2
91671,0.6722005,Std. + 30% CO2
91672,0.38400608,Std. + 30% CO2
91673,0.52701825,Std. + 30% CO2
91674,0.54660374,Std. + 30% CO2
91675,0.6814236,Std. + 30% CO2
91676,46.426296,Std. + 30% CO2
91677,1.3990614,Std. + 30% CO2
91678,51.078804,Std. + 30% CO2
91679,0.601671,Std. + 30% CO2
91680,1.0064019,Std. + 30% CO2
91681,3.930257,Std. + 30% CO2
91682,1.6372342,Std. + 30% CO2
91683,0.8237847,Std. + 30% CO2
91684,0.83463544,Std. + 30% CO2
91685,3.895318,Std. + 30% CO2
91686,1.0379232,Std. + 30% CO2
91687,0.79248047,Std. + 30% CO2
91688,2.2143555,Std. + 30% CO2
91689,0.7522515,Std. + 30% CO2
91690,1.0910102,Std. + 30% CO2
91691,0.61116534,Std. + 30% CO2
91692,46.865993,Std. + 30% CO2
91693,0.80875653,Std. + 30% CO2
91694,1.2687988,Std. + 30% CO2
91695,0.5394151,Std. + 30% CO2
91696,0.38975695,Std. + 30% CO2
91697,42.2567,Std. + 30% CO2
91698,5.3594565,Std. + 30% CO2
91699,1.0911187,Std. + 30% CO2
91700,1.0705566,Std. + 30% CO2
91701,47.747505,Std. + 30% CO2
91702,2.0030925,Std. + 30% CO2
91703,0.9588216,Std. + 30% CO2
91704,2.8449707,Std. + 30% CO2
91705,0.60595703,Std. + 30% CO2
91706,0.9539931,Std. + 30% CO2
91707,0.9574382,Std. + 30% CO2
91708,0.94417316,Std. + 30% CO2
91709,2.5604656,Std. + 30% CO2
91710,0.53255206,Std. + 30% CO2
91711,0.7423503,Std. + 30% CO2
91712,0.7527398,Std. + 30% CO2
91713,1.040229,Std. + 30% CO2
91714,4.04069,Std. + 30% CO2
91715,9.4071455,Std. + 30% CO2
91716,1.8493652,Std. + 30% CO2
91717,1.5078125,Std. + 30% CO2
91718,1.004476,Std. + 30% CO2
91719,1.4377713,Std. + 30% CO2
91720,0.8663737,Std. + 30% CO2
91721,1.5356445,Std. + 30% CO2
91722,5.455621,Std. + 30% CO2
91723,4.3457575,Std. + 30% CO2
91724,0.8670247,Std. + 30% CO2
91725,1.5028754,Std. + 30% CO2
91726,3.657525,Std. + 30% CO2
91727,1.581326,Std. + 30% CO2
91728,44.795246,Std. + 30% CO2
91729,1.0693902,Std. + 30% CO2
91730,3.000407,Std. + 30% CO2
91731,2.6137695,Std. + 30% CO2
91732,1.197998,Std. + 30% CO2
91733,1.4820693,Std. + 30% CO2
91734,1.4414062,Std. + 30% CO2
91735,3.5964627,Std. + 30% CO2
91736,0.95602757,Std. + 30% CO2
91737,1.7439237,Std. + 30% CO2
91738,1.1584201,Std. + 30% CO2
91739,0.79074436,Std. + 30% CO2
91740,6.455946,Std. + 30% CO2
91741,1.5393881,Std. + 30% CO2
91742,1.2697754,Std. + 30% CO2
91743,0.8928494,Std. + 30% CO2
91744,51.18894,Std. + 30% CO2
91745,1.8991427,Std. + 30% CO2
91746,0.9213867,Std. + 30% CO2
91747,1.3420682,Std. + 30% CO2
91748,2.6223416,Std. + 30% CO2
91749,1.1006674,Std. + 30% CO2
91750,2.409668,Std. + 30% CO2
91751,1.0874566,Std. + 30% CO2
91752,1.4176432,Std. + 30% CO2
91753,1.24764,Std. + 30% CO2
91754,3.6067708,Std. + 30% CO2
91755,1.4016113,Std. + 30% CO2
91756,7.335205,Std. + 30% CO2
91757,1.0343424,Std. + 30% CO2
91758,1.1491971,Std. + 30% CO2
91759,0.5296224,Std. + 30% CO2
91760,2.839301,Std. + 30% CO2
91761,0.6870117,Std. + 30% CO2
91762,14.0049095,Std. + 30% CO2
91763,0.84510636,Std. + 30% CO2
91764,0.60668945,Std. + 30% CO2
91765,5.2765026,Std. + 30% CO2
91766,0.96940106,Std. + 30% CO2
91767,0.41601562,Std. + 30% CO2
91768,1.9654677,Std. + 30% CO2
91769,0.71435547,Std. + 30% CO2
91770,1.1812066,Std. + 30% CO2
91771,1.6156142,Std. + 30% CO2
91772,55.45513,Std. + 30% CO2
91773,0.70703125,Std. + 30% CO2
91774,0.69124347,Std. + 30% CO2
91775,4.746555,Std. + 30% CO2
91776,0.45833334,Std. + 30% CO2
91777,0.90321183,Std. + 30% CO2
91778,0.33615452,Std. + 30% CO2
91779,0.884847,Std. + 30% CO2
91780,1.1593424,Std. + 30% CO2
91781,2.6522353,Std. + 30% CO2
91782,6.171631,Std. + 30% CO2
91783,2.7743056,Std. + 30% CO2
91784,1.8044162,Std. + 30% CO2
91785,1.5177138,Std. + 30% CO2
91786,1.5494791,Std. + 30% CO2
91787,43.085587,Std. + 30% CO2
91788,3.8770616,Std. + 30% CO2
91789,2.4568956,Std. + 30% CO2
91790,0.8154568,Std. + 30% CO2
91791,0.9481608,Std. + 30% CO2
91792,2.1852484,Std. + 30% CO2
91793,0.9217122,Std. + 30% CO2
91794,3.108534,Std. + 30% CO2
91795,1.638916,Std. + 30% CO2
91796,0.9445801,Std. + 30% CO2
91797,3.3466797,Std. + 30% CO2
91798,2.1685383,Std. + 30% CO2
91799,0.8193088,Std. + 30% CO2
91800,3.9485135,Std. + 30% CO2
91801,2.1999784,Std. + 30% CO2
91802,2.7861056,Std. + 30% CO2
91803,2.509223,Std. + 30% CO2
91804,0.88590497,Std. + 30% CO2
91805,2.9156902,Std. + 30% CO2
91806,1.5175781,Std. + 30% CO2
91807,0.6454807,Std. + 30% CO2
91808,4.5898438,Std. + 30% CO2
91809,1.3832465,Std. + 30% CO2
91810,6.0764976,Std. + 30% CO2
91811,3.0058866,Std. + 30% CO2
91812,5.9123535,Std. + 30% CO2
91813,1.2837186,Std. + 30% CO2
91814,1.0379775,Std. + 30% CO2
91815,10.493978,Std. + 30% CO2
91816,0.7450358,Std. + 30% CO2
91817,4.664171,Std. + 30% CO2
91818,0.36469185,Std. + 30% CO2
91819,1.1170248,Std. + 30% CO2
91820,3.6343317,Std. + 30% CO2
91821,3.9679632,Std. + 30% CO2
91822,2.4882812,Std. + 30% CO2
91823,3.2535808,Std. + 30% CO2
91824,5.530328,Std. + 30% CO2
91825,3.6886394,Std. + 30% CO2
91826,3.4142795,Std. + 30% CO2
91827,0.609375,Std. + 30% CO2
91828,6.70185,Std. + 30% CO2
91829,0.4688585,Std. + 30% CO2
91830,1.2398546,Std. + 30% CO2
91831,1.0394151,Std. + 30% CO2
91832,1.4236112,Std. + 30% CO2
91833,2.4111872,Std. + 30% CO2
91834,1.21639,Std. + 30% CO2
